Region;SubRegion;Country;CountryCode;Year;DrugGroup;Drug;SpecificDrugName;KgEquivalent;Comment
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cannabis-type;Marijuana (herb);;143;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cannabis-type;Hashish (resin);;35;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cannabis-type;Cannabis oil;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cannabis-type;Cannabis plants;Vegetal fragments;101;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Heroin;;4;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Opium;Raw and prepared;1;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Illicit morphine;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Illicit morphine;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Methadone;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Methadone;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Codeine;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Codeine;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Buprenorphine;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Opioids;Pharmaceutical opioids;Oxycodone;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cocaine-type;Cocaine salts;;2321;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Cocaine-type;Coca leaf;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Amphetamine;;2;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Amphetamine;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Methamphetamine;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Ecstasy-type substances;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Ecstasy-type substances;;4;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Non-specified ATS;Amphetamine derivatives;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;ATS;Non-specified ATS;Amphetamine derivatives;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Other substances not under int. control;Amfepramone;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;Benzodiazepines;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;Benzodiazepines;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;Barbiturates;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;Other sedatives and tranquillizers;Zolpidem;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;Other sedatives and tranquillizers;Zolpidem;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Other substances not under int. control;GBL or GHB;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Sedatives and Tranquillizers;GHB;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Hallucinogens;LSD;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Other Plant-based substances;Mushrooms;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Synthetic cannabinoids (Spice);;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Synthetic cathinones;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Piperazines;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Piperazines;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Tryptamines;;0;
Europe;South-Eastern Europe (including Turkey);Romania;ROU;2016;Substances not under international control;Plant-based NPS;Khat;454;
Europe;Eastern Europe;Russia;RUS;2016;Cannabis-type;Marijuana (herb);;13434;
Europe;Eastern Europe;Russia;RUS;2016;Cannabis-type;Hashish (resin);;1354;
Europe;Eastern Europe;Russia;RUS;2016;Cannabis-type;Cannabis plants;;2081;
Europe;Eastern Europe;Russia;RUS;2016;Cannabis-type;Cannabis oil;;215;
Europe;Eastern Europe;Russia;RUS;2016;Substances not under international control;Synthetic cannabinoids (Spice);Non-specified synthetic cannabinoid;710;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Heroin;;966;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Opium;Raw and prepared;16;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Illicit morphine;;0;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Poppy plants;Poppy straw;270;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Other illicit opiates;Acetylised opium;0;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Other illicit opioids;Desomorphine;0;
Europe;Eastern Europe;Russia;RUS;2016;Cocaine-type;Cocaine salts;;144;
Europe;Eastern Europe;Russia;RUS;2016;ATS;Amphetamine;;198;
Europe;Eastern Europe;Russia;RUS;2016;ATS;Methamphetamine;;30;
Europe;Eastern Europe;Russia;RUS;2016;ATS;Other stimulants;Methcathinone;33;
Europe;Eastern Europe;Russia;RUS;2016;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);80;
Europe;Eastern Europe;Russia;RUS;2016;Substances not under international control;Synthetic cathinones;4-Methylephedrone;2024;
Europe;Eastern Europe;Russia;RUS;2016;Substances not under international control;Plant-based NPS;Salvinorin A;0;
Europe;Eastern Europe;Russia;RUS;2016;Cannabis-type;Synthetic cannabinoids under international control;JWH - 018;27;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Pharmaceutical opioids;Fentanyl;2;
Europe;Eastern Europe;Russia;RUS;2016;Opioids;Pharmaceutical opioids;Methadone;29;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Marijuana (herb);;21138;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Hashish (resin);;324379;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Cannabis plants;;72461;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Cannabis oil;;4;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Other types of cannabis;;7;
Europe;Western and Central Europe;Spain;ESP;2016;Cannabis-type;Other types of cannabis;Polen (dust);5;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Heroin;;253;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Opium;Raw and prepared;0;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Illicit morphine;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Pharmaceutical opioids;Codeine;0;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Pharmaceutical opioids;Methadone;1;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Pharmaceutical opioids;Metasedin (Methadone);0;
Europe;Western and Central Europe;Spain;ESP;2016;Opioids;Poppy plants;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Cocaine-type;Crack;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Cocaine-type;Coca leaf;;97;
Europe;Western and Central Europe;Spain;ESP;2016;Cocaine-type;Other coca/cocaine type;;1;
Europe;Western and Central Europe;Spain;ESP;2016;Cocaine-type;Coca paste/cocaine base;;79;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Amphetamine;;166;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Methamphetamine;;59;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Ecstasy-type substances;;107;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Prescription stimulants;Methylphenidate (Ritalin, Concerta);2;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Amphetamine;Amphetamine sulfate;355;
Europe;Western and Central Europe;Spain;ESP;2016;ATS;Other stimulants;;4;
Europe;Western and Central Europe;Spain;ESP;2016;Sedatives and Tranquillizers;Benzodiazepines;;1;
Europe;Western and Central Europe;Spain;ESP;2016;Sedatives and Tranquillizers;Methaqualone;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Sedatives and Tranquillizers;GHB;;13;
Europe;Western and Central Europe;Spain;ESP;2016;Substances not under international control;GBL;;6;
Europe;Western and Central Europe;Spain;ESP;2016;Hallucinogens;LSD;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Hallucinogens;Other Hallucinogens;;0;
Europe;Western and Central Europe;Spain;ESP;2016;Hallucinogens;Other Hallucinogens;Mescaline;1;
Europe;Western and Central Europe;Spain;ESP;2016;Substances not under international control;Other Plant-based substances;Mushrooms;7;
Europe;Western and Central Europe;Spain;ESP;2016;Substances not under international control;Ketamine and phencyclidine-type substances;;3;
Europe;Western and Central Europe;Sweden;SWE;2016;Cannabis-type;Marijuana (herb);;1327;
Europe;Western and Central Europe;Sweden;SWE;2016;Cannabis-type;Hashish (resin);;1490;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Heroin;;34;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Opium;Raw and prepared;14;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Illicit morphine;;3;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Illicit morphine;;1;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Tramadol;2;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Tramadol;58;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Buprenorphine;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Fentanyl;1;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Subutex (buprenorphine);1;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Methadone;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Cocaine-type;Cocaine salts;;106;
Europe;Western and Central Europe;Sweden;SWE;2016;ATS;Amphetamine;;431;
Europe;Western and Central Europe;Sweden;SWE;2016;ATS;Methamphetamine;;19;
Europe;Western and Central Europe;Sweden;SWE;2016;ATS;Ecstasy-type substances;;15;
Europe;Western and Central Europe;Sweden;SWE;2016;ATS;Ecstasy-type substances;;22;
Europe;Western and Central Europe;Sweden;SWE;2016;Sedatives and Tranquillizers;Benzodiazepines;;2;
Europe;Western and Central Europe;Sweden;SWE;2016;Sedatives and Tranquillizers;Benzodiazepines;;4;
Europe;Western and Central Europe;Sweden;SWE;2016;Sedatives and Tranquillizers;Barbiturates;;1;
Europe;Western and Central Europe;Sweden;SWE;2016;Sedatives and Tranquillizers;GHB;;6;
Europe;Western and Central Europe;Sweden;SWE;2016;Hallucinogens;Non-specified hallucinogens;;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Hallucinogens;LSD;;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;Other Plant-based substances;Mushrooms;2;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;Other NPS;New psychoactive substances;12;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Synthetic fentanyls;1;
Europe;Western and Central Europe;Sweden;SWE;2016;Opioids;Pharmaceutical opioids;Synthetic fentanyls;0;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;GBL;;501;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;Other NPS;New psychoactive substances;1;
Europe;Western and Central Europe;Sweden;SWE;2016;Substances not under international control;Plant-based NPS;Khat;2824;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Marijuana (herb);;602;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Marijuana (herb);;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Hashish (resin);;218;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Hashish (resin);;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis plants;;49;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis plants;;1139;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis oil;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis oil;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis seed;;1;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cannabis-type;Cannabis seed;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Opioids;Opium;Raw and prepared;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Opioids;Pharmaceutical opioids;Methadone;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Opioids;Pharmaceutical opioids;Methadone;2;
Europe;Western and Central Europe;Switzerland;CHE;2016;Opioids;Pharmaceutical opioids;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Opioids;Pharmaceutical opioids;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cocaine-type;Cocaine salts;;240;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cocaine-type;Cocaine salts;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Cocaine-type;Crack;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Amphetamine;;54;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Amphetamine;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Methamphetamine;;1;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Methamphetamine;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Ecstasy-type substances;;19;
Europe;Western and Central Europe;Switzerland;CHE;2016;ATS;Ecstasy-type substances;;6;
Europe;Western and Central Europe;Switzerland;CHE;2016;Sedatives and Tranquillizers;GHB;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Hallucinogens;LSD;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Hallucinogens;Other Hallucinogens;;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Substances not under international control;Other Plant-based substances;Mushrooms;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Substances not under international control;Other Plant-based substances;Mushrooms;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Substances not under international control;Plant-based NPS;Khat;104;
Europe;Western and Central Europe;Switzerland;CHE;2016;Non-specified;Non-specified;Narcotic drugs;0;
Europe;Western and Central Europe;Switzerland;CHE;2016;Non-specified;Non-specified;Narcotic drugs;0;
Americas;South America;Uruguay;URY;2016;Cannabis-type;Marijuana (herb);;4373;
Americas;South America;Uruguay;URY;2016;Cannabis-type;Cannabis plants;;66;
Americas;South America;Uruguay;URY;2016;Cannabis-type;Cannabis seed;;0;
Americas;South America;Uruguay;URY;2016;Cocaine-type;Cocaine salts;;149;
Americas;South America;Uruguay;URY;2016;Cocaine-type;Other coca/cocaine type;;138;
Americas;South America;Uruguay;URY;2016;ATS;Non-specified ATS;;56;
Americas;South America;Uruguay;URY;2016;ATS;Ecstasy-type substances;;60;
Americas;South America;Uruguay;URY;2016;Hallucinogens;LSD;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Cannabis-type;Marijuana (herb);;223;
Europe;Eastern Europe;Belarus;BLR;2016;Cannabis-type;Hashish (resin);;65;
Europe;Eastern Europe;Belarus;BLR;2016;Cannabis-type;Cannabis oil;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Cannabis-type;Other types of cannabis;Tetrahydrocannabinol (THC);10;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Heroin;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Illicit morphine;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Opium;Raw and prepared;0;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Other illicit opiates;Acetylised opium;0;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Poppy plants;Poppy straw;94;
Europe;Eastern Europe;Belarus;BLR;2016;Cocaine-type;Cocaine salts;;0;
Europe;Eastern Europe;Belarus;BLR;2016;ATS;Amphetamine;;1;
Europe;Eastern Europe;Belarus;BLR;2016;ATS;Methamphetamine;;0;
Europe;Eastern Europe;Belarus;BLR;2016;ATS;Ecstasy-type substances;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Hallucinogens;LSD;;0;
Europe;Eastern Europe;Belarus;BLR;2016;Substances not under international control;Synthetic cathinones;alpha-pyrrolidinovalerophenone (alpha-PVP);13;
Europe;Eastern Europe;Belarus;BLR;2016;Opioids;Pharmaceutical opioids;Methadone;1;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Marijuana (herb);;509;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Hashish (resin);;1;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Cannabis plants;;523;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Cannabis seed;;1;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Other types of cannabis;Happy cookies;0;
Europe;South-Eastern Europe (including Turkey);Bosnia and Herzegovina;BIH;2016;Cannabis-type;Other types of cannabis;;0;
